ICD10,CC,MCE_AGE_CONDITION,AGE_EDIT_CONDITION,SEX_EDIT_CONDITION
S32415A,402.0,,,
S32415B,402.0,,,
S32416A,402.0,,,
S32416B,402.0,,,
S32421A,402.0,,,
S32421B,402.0,,,
S32422A,402.0,,,
S32422B,402.0,,,
S32423A,402.0,,,
S32423B,402.0,,,
S32424A,402.0,,,
S32424B,402.0,,,
S32425A,402.0,,,
S32425B,402.0,,,
S32426A,402.0,,,
S32426B,402.0,,,
S32431A,402.0,,,
S32431B,402.0,,,
S32432A,402.0,,,
S32432B,402.0,,,
S32433A,402.0,,,
S32433B,402.0,,,
S32434A,402.0,,,
S32434B,402.0,,,
S32435A,402.0,,,
S32435B,402.0,,,
S32436A,402.0,,,
S32436B,402.0,,,
S32441A,402.0,,,
S32441B,402.0,,,
S32442A,402.0,,,
S32442B,402.0,,,
S32443A,402.0,,,
S32443B,402.0,,,
S32444A,402.0,,,
S32444B,402.0,,,
S32445A,402.0,,,
S32445B,402.0,,,
S32446A,402.0,,,
S32446B,402.0,,,
S32451A,402.0,,,
S32451B,402.0,,,
S32452A,402.0,,,
S32452B,402.0,,,
S32453A,402.0,,,
S32453B,402.0,,,
S32454A,402.0,,,
S32454B,402.0,,,
S32455A,402.0,,,
S32455B,402.0,,,
S32456A,402.0,,,
S32456B,402.0,,,
S32461A,402.0,,,
S32461B,402.0,,,
S32462A,402.0,,,
S32462B,402.0,,,
S32463A,402.0,,,
S32463B,402.0,,,
S32464A,402.0,,,
S32464B,402.0,,,
S32465A,402.0,,,
S32465B,402.0,,,
S32466A,402.0,,,
S32466B,402.0,,,
S32471A,402.0,,,
S32471B,402.0,,,
S32472A,402.0,,,
S32472B,402.0,,,
S32473A,402.0,,,
S32473B,402.0,,,
S32474A,402.0,,,
S32474B,402.0,,,
S32475A,402.0,,,
S32475B,402.0,,,
S32476A,402.0,,,
S32476B,402.0,,,
S32481A,402.0,,,
S32481B,402.0,,,
S32482A,402.0,,,
S32482B,402.0,,,
S32483A,402.0,,,
S32483B,402.0,,,
S32484A,402.0,,,
S32484B,402.0,,,
S32485A,402.0,,,
S32485B,402.0,,,
S32486A,402.0,,,
S32486B,402.0,,,
S32491A,402.0,,,
S32491B,402.0,,,
S32492A,402.0,,,
S32492B,402.0,,,
S32499A,402.0,,,
S32499B,402.0,,,
S32501A,402.0,,,
S32501B,402.0,,,
S32502A,402.0,,,
S32502B,402.0,,,
S32509A,402.0,,,
S32509B,402.0,,,
S32511A,402.0,,,
S32511B,402.0,,,
S32512A,402.0,,,
S32512B,402.0,,,
S32519A,402.0,,,
S32519B,402.0,,,
S32591A,402.0,,,
S32591B,402.0,,,
S32592A,402.0,,,
S32592B,402.0,,,
S32599A,402.0,,,
S32599B,402.0,,,
S32601A,402.0,,,
S32601B,402.0,,,
S32602A,402.0,,,
S32602B,402.0,,,
S32609A,402.0,,,
S32609B,402.0,,,
S32611A,402.0,,,
S32611B,402.0,,,
S32612A,402.0,,,
S32612B,402.0,,,
S32613A,402.0,,,
S32613B,402.0,,,
S32614A,402.0,,,
S32614B,402.0,,,
S32615A,402.0,,,
S32615B,402.0,,,
S32616A,402.0,,,
S32616B,402.0,,,
S32691A,402.0,,,
S32691B,402.0,,,
S32692A,402.0,,,
S32692B,402.0,,,
S32699A,402.0,,,
S32699B,402.0,,,
S32810A,402.0,,,
S32810B,402.0,,,
S32811A,402.0,,,
S32811B,402.0,,,
S3282XA,402.0,,,
S3282XB,402.0,,,
S3289XA,402.0,,,
S3289XB,402.0,,,
S329XXA,402.0,,,
S329XXB,402.0,,,
S3401XA,182.0,,,
S3401XD,182.0,,,
S3402XA,182.0,,,
S3402XD,182.0,,,
S34101A,182.0,,,
S34101D,182.0,,,
S34102A,182.0,,,
S34102D,182.0,,,
S34103A,182.0,,,
S34103D,182.0,,,
S34104A,182.0,,,
S34104D,182.0,,,
S34105A,182.0,,,
S34105D,182.0,,,
S34109A,182.0,,,
S34109D,182.0,,,
S34111A,182.0,,,
S34111D,182.0,,,
S34112A,182.0,,,
S34112D,182.0,,,
S34113A,182.0,,,
S34113D,182.0,,,
S34114A,182.0,,,
S34114D,182.0,,,
S34115A,182.0,,,
S34115D,182.0,,,
S34119A,182.0,,,
S34119D,182.0,,,
S34121A,182.0,,,
S34121D,182.0,,,
S34122A,182.0,,,
S34122D,182.0,,,
S34123A,182.0,,,
S34123D,182.0,,,
S34124A,182.0,,,
S34124D,182.0,,,
S34125A,182.0,,,
S34125D,182.0,,,
S34129A,182.0,,,
S34129D,182.0,,,
S34131A,182.0,,,
S34131D,182.0,,,
S34132A,182.0,,,
S34132D,182.0,,,
S34139A,182.0,,,
S34139D,182.0,,,
S343XXA,182.0,,,
S48011A,405.0,,,
S48012A,405.0,,,
S48019A,405.0,,,
S48021A,405.0,,,
S48022A,405.0,,,
S48029A,405.0,,,
S48111A,405.0,,,
S48112A,405.0,,,
S48119A,405.0,,,
S48121A,405.0,,,
S48122A,405.0,,,
S48129A,405.0,,,
S48911A,405.0,,,
S48912A,405.0,,,
S48919A,405.0,,,
S48921A,405.0,,,
S48922A,405.0,,,
S48929A,405.0,,,
S58011A,405.0,,,
S58012A,405.0,,,
S58019A,405.0,,,
S58021A,405.0,,,
S58022A,405.0,,,
S58029A,405.0,,,
S58111A,405.0,,,
S58112A,405.0,,,
S58119A,405.0,,,
S58121A,405.0,,,
S58122A,405.0,,,
S58129A,405.0,,,
S58911A,405.0,,,
S58912A,405.0,,,
S58919A,405.0,,,
S58921A,405.0,,,
S58922A,405.0,,,
S58929A,405.0,,,
S68411A,405.0,,,
S68412A,405.0,,,
S68419A,405.0,,,
S68421A,405.0,,,
S68422A,405.0,,,
S68429A,405.0,,,
S68711A,405.0,,,
S68712A,405.0,,,
S68719A,405.0,,,
S68721A,405.0,,,
S68722A,405.0,,,
S68729A,405.0,,,
S72001A,402.0,,,
S72001B,402.0,,,
S72001C,402.0,,,
S72002A,402.0,,,
S72002B,402.0,,,
S72002C,402.0,,,
S72009A,402.0,,,
S72009B,402.0,,,
S72009C,402.0,,,
S72011A,402.0,,,
S72011B,402.0,,,
S72011C,402.0,,,
S72012A,402.0,,,
S72012B,402.0,,,
S72012C,402.0,,,
S72019A,402.0,,,
S72019B,402.0,,,
S72019C,402.0,,,
S72021A,402.0,,,
S72021B,402.0,,,
S72021C,402.0,,,
S72022A,402.0,,,
S72022B,402.0,,,
S72022C,402.0,,,
S72023A,402.0,,,
S72023B,402.0,,,
S72023C,402.0,,,
S72024A,402.0,,,
S72024B,402.0,,,
S72024C,402.0,,,
S72025A,402.0,,,
S72025B,402.0,,,
S72025C,402.0,,,
S72026A,402.0,,,
S72026B,402.0,,,
S72026C,402.0,,,
S72031A,402.0,,,
S72031B,402.0,,,
S72031C,402.0,,,
S72032A,402.0,,,
S72032B,402.0,,,
S72032C,402.0,,,
S72033A,402.0,,,
S72033B,402.0,,,
S72033C,402.0,,,
S72034A,402.0,,,
S72034B,402.0,,,
S72034C,402.0,,,
S72035A,402.0,,,
S72035B,402.0,,,
S72035C,402.0,,,
S72036A,402.0,,,
S72036B,402.0,,,
S72036C,402.0,,,
S72041A,402.0,,,
S72041B,402.0,,,
S72041C,402.0,,,
S72042A,402.0,,,
S72042B,402.0,,,
S72042C,402.0,,,
S72043A,402.0,,,
S72043B,402.0,,,
S72043C,402.0,,,
S72044A,402.0,,,
S72044B,402.0,,,
S72044C,402.0,,,
S72045A,402.0,,,
S72045B,402.0,,,
S72045C,402.0,,,
S72046A,402.0,,,
S72046B,402.0,,,
S72046C,402.0,,,
S72051A,402.0,,,
S72051B,402.0,,,
S72051C,402.0,,,
S72052A,402.0,,,
S72052B,402.0,,,
S72052C,402.0,,,
S72059A,402.0,,,
S72059B,402.0,,,
S72059C,402.0,,,
S72061A,402.0,,,
S72061B,402.0,,,
S72061C,402.0,,,
S72062A,402.0,,,
S72062B,402.0,,,
S72062C,402.0,,,
S72063A,402.0,,,
S72063B,402.0,,,
S72063C,402.0,,,
S72064A,402.0,,,
S72064B,402.0,,,
S72064C,402.0,,,
S72065A,402.0,,,
S72065B,402.0,,,
S72065C,402.0,,,
S72066A,402.0,,,
S72066B,402.0,,,
S72066C,402.0,,,
S72091A,402.0,,,
S72091B,402.0,,,
S72091C,402.0,,,
S72092A,402.0,,,
S72092B,402.0,,,
S72092C,402.0,,,
S72099A,402.0,,,
S72099B,402.0,,,
S72099C,402.0,,,
S72101A,402.0,,,
S72101B,402.0,,,
S72101C,402.0,,,
S72102A,402.0,,,
S72102B,402.0,,,
S72102C,402.0,,,
S72109A,402.0,,,
S72109B,402.0,,,
S72109C,402.0,,,
S72111A,402.0,,,
S72111B,402.0,,,
S72111C,402.0,,,
S72112A,402.0,,,
S72112B,402.0,,,
S72112C,402.0,,,
S72113A,402.0,,,
S72113B,402.0,,,
S72113C,402.0,,,
S72114A,402.0,,,
S72114B,402.0,,,
S72114C,402.0,,,
S72115A,402.0,,,
S72115B,402.0,,,
S72115C,402.0,,,
S72116A,402.0,,,
S72116B,402.0,,,
S72116C,402.0,,,
S72121A,402.0,,,
S72121B,402.0,,,
S72121C,402.0,,,
S72122A,402.0,,,
S72122B,402.0,,,
S72122C,402.0,,,
S72123A,402.0,,,
S72123B,402.0,,,
S72123C,402.0,,,
S72124A,402.0,,,
S72124B,402.0,,,
S72124C,402.0,,,
S72125A,402.0,,,
S72125B,402.0,,,
S72125C,402.0,,,
S72126A,402.0,,,
S72126B,402.0,,,
S72126C,402.0,,,
S72131A,402.0,,,
S72131B,402.0,,,
S72131C,402.0,,,
S72132A,402.0,,,
S72132B,402.0,,,
S72132C,402.0,,,
S72133A,402.0,,,
S72133B,402.0,,,
S72133C,402.0,,,
S72134A,402.0,,,
S72134B,402.0,,,
S72134C,402.0,,,
S72135A,402.0,,,
S72135B,402.0,,,
S72135C,402.0,,,
S72136A,402.0,,,
S72136B,402.0,,,
S72136C,402.0,,,
S72141A,402.0,,,
S72141B,402.0,,,
S72141C,402.0,,,
S72142A,402.0,,,
S72142B,402.0,,,
S72142C,402.0,,,
S72143A,402.0,,,
S72143B,402.0,,,
S72143C,402.0,,,
S72144A,402.0,,,
S72144B,402.0,,,
S72144C,402.0,,,
S72145A,402.0,,,
S72145B,402.0,,,
S72145C,402.0,,,
S72146A,402.0,,,
S72146B,402.0,,,
S72146C,402.0,,,
S7221XA,402.0,,,
S7221XB,402.0,,,
S7221XC,402.0,,,
S7222XA,402.0,,,
S7222XB,402.0,,,
S7222XC,402.0,,,
S7223XA,402.0,,,
S7223XB,402.0,,,
S7223XC,402.0,,,
S7224XA,402.0,,,
S7224XB,402.0,,,
S7224XC,402.0,,,
S7225XA,402.0,,,
S7225XB,402.0,,,
S7225XC,402.0,,,
S7226XA,402.0,,,
S7226XB,402.0,,,
S7226XC,402.0,,,
S72301A,402.0,,,
S72301B,402.0,,,
S72301C,402.0,,,
S72302A,402.0,,,
S72302B,402.0,,,
S72302C,402.0,,,
S72309A,402.0,,,
S72309B,402.0,,,
S72309C,402.0,,,
S72321A,402.0,,,
S72321B,402.0,,,
S72321C,402.0,,,
S72322A,402.0,,,
S72322B,402.0,,,
S72322C,402.0,,,
S72323A,402.0,,,
S72323B,402.0,,,
S72323C,402.0,,,
S72324A,402.0,,,
S72324B,402.0,,,
S72324C,402.0,,,
S72325A,402.0,,,
S72325B,402.0,,,
S72325C,402.0,,,
S72326A,402.0,,,
S72326B,402.0,,,
S72326C,402.0,,,
S72331A,402.0,,,
S72331B,402.0,,,
S72331C,402.0,,,
S72332A,402.0,,,
S72332B,402.0,,,
S72332C,402.0,,,
S72333A,402.0,,,
S72333B,402.0,,,
S72333C,402.0,,,
S72334A,402.0,,,
S72334B,402.0,,,
S72334C,402.0,,,
S72335A,402.0,,,
S72335B,402.0,,,
S72335C,402.0,,,
S72336A,402.0,,,
S72336B,402.0,,,
S72336C,402.0,,,
S72341A,402.0,,,
S72341B,402.0,,,
S72341C,402.0,,,
S72342A,402.0,,,
S72342B,402.0,,,
S72342C,402.0,,,
S72343A,402.0,,,
S72343B,402.0,,,
S72343C,402.0,,,
S72344A,402.0,,,
S72344B,402.0,,,
S72344C,402.0,,,
S72345A,402.0,,,
S72345B,402.0,,,
S72345C,402.0,,,
S72346A,402.0,,,
S72346B,402.0,,,
S72346C,402.0,,,
S72351A,402.0,,,
S72351B,402.0,,,
S72351C,402.0,,,
S72352A,402.0,,,
S72352B,402.0,,,
S72352C,402.0,,,
S72353A,402.0,,,
S72353B,402.0,,,
S72353C,402.0,,,
S72354A,402.0,,,
S72354B,402.0,,,
S72354C,402.0,,,
S72355A,402.0,,,
S72355B,402.0,,,
S72355C,402.0,,,
S72356A,402.0,,,
S72356B,402.0,,,
S72356C,402.0,,,
S72361A,402.0,,,
S72361B,402.0,,,
S72361C,402.0,,,
S72362A,402.0,,,
S72362B,402.0,,,
S72362C,402.0,,,
S72363A,402.0,,,
S72363B,402.0,,,
S72363C,402.0,,,
S72364A,402.0,,,
S72364B,402.0,,,
S72364C,402.0,,,
S72365A,402.0,,,
S72365B,402.0,,,
S72365C,402.0,,,
S72366A,402.0,,,
S72366B,402.0,,,
S72366C,402.0,,,
S72391A,402.0,,,
S72391B,402.0,,,
S72391C,402.0,,,
S72392A,402.0,,,
S72392B,402.0,,,
S72392C,402.0,,,
S72399A,402.0,,,
S72399B,402.0,,,
S72399C,402.0,,,
S72401A,402.0,,,
S72401B,402.0,,,
S72401C,402.0,,,
S72402A,402.0,,,
S72402B,402.0,,,
S72402C,402.0,,,
S72409A,402.0,,,
S72409B,402.0,,,
S72409C,402.0,,,
S72411A,402.0,,,
S72411B,402.0,,,
S72411C,402.0,,,
S72412A,402.0,,,
S72412B,402.0,,,
S72412C,402.0,,,
S72413A,402.0,,,
S72413B,402.0,,,
S72413C,402.0,,,
S72414A,402.0,,,
S72414B,402.0,,,
S72414C,402.0,,,
S72415A,402.0,,,
S72415B,402.0,,,
S72415C,402.0,,,
S72416A,402.0,,,
S72416B,402.0,,,
S72416C,402.0,,,
S72421A,402.0,,,
S72421B,402.0,,,
S72421C,402.0,,,
S72422A,402.0,,,
S72422B,402.0,,,
S72422C,402.0,,,
S72423A,402.0,,,
S72423B,402.0,,,
S72423C,402.0,,,
S72424A,402.0,,,
S72424B,402.0,,,
S72424C,402.0,,,
S72425A,402.0,,,
S72425B,402.0,,,
S72425C,402.0,,,
S72426A,402.0,,,
S72426B,402.0,,,
S72426C,402.0,,,
S72431A,402.0,,,
S72431B,402.0,,,
S72431C,402.0,,,
S72432A,402.0,,,
S72432B,402.0,,,
S72432C,402.0,,,
S72433A,402.0,,,
S72433B,402.0,,,
S72433C,402.0,,,
S72434A,402.0,,,
S72434B,402.0,,,
S72434C,402.0,,,
S72435A,402.0,,,
S72435B,402.0,,,
S72435C,402.0,,,
S72436A,402.0,,,
S72436B,402.0,,,
S72436C,402.0,,,
S72441A,402.0,,,
S72441B,402.0,,,
S72441C,402.0,,,
S72442A,402.0,,,
S72442B,402.0,,,
S72442C,402.0,,,
S72443A,402.0,,,
S72443B,402.0,,,
S72443C,402.0,,,
S72444A,402.0,,,
S72444B,402.0,,,
S72444C,402.0,,,
S72445A,402.0,,,
S72445B,402.0,,,
S72445C,402.0,,,
S72446A,402.0,,,
S72446B,402.0,,,
S72446C,402.0,,,
S72451A,402.0,,,
S72451B,402.0,,,
S72451C,402.0,,,
S72452A,402.0,,,
S72452B,402.0,,,
S72452C,402.0,,,
S72453A,402.0,,,
S72453B,402.0,,,
S72453C,402.0,,,
S72454A,402.0,,,
S72454B,402.0,,,
S72454C,402.0,,,
S72455A,402.0,,,
S72455B,402.0,,,
S72455C,402.0,,,
S72456A,402.0,,,
S72456B,402.0,,,
S72456C,402.0,,,
S72461A,402.0,,,
S72461B,402.0,,,
S72461C,402.0,,,
S72462A,402.0,,,
S72462B,402.0,,,
S72462C,402.0,,,
S72463A,402.0,,,
S72463B,402.0,,,
S72463C,402.0,,,
S72464A,402.0,,,
S72464B,402.0,,,
S72464C,402.0,,,
S72465A,402.0,,,
S72465B,402.0,,,
S72465C,402.0,,,
S72466A,402.0,,,
S72466B,402.0,,,
S72466C,402.0,,,
S72471A,402.0,,,
S72472A,402.0,,,
S72479A,402.0,,,
S72491A,402.0,,,
S72491B,402.0,,,
S72491C,402.0,,,
S72492A,402.0,,,
S72492B,402.0,,,
S72492C,402.0,,,
S72499A,402.0,,,
S72499B,402.0,,,
S72499C,402.0,,,
S728X1A,402.0,,,
S728X1B,402.0,,,
S728X1C,402.0,,,
S728X2A,402.0,,,
S728X2B,402.0,,,
S728X2C,402.0,,,
S728X9A,402.0,,,
S728X9B,402.0,,,
S728X9C,402.0,,,
S7290XA,402.0,,,
S7290XB,402.0,,,
S7290XC,402.0,,,
S7291XA,402.0,,,
S7291XB,402.0,,,
S7291XC,402.0,,,
S7292XA,402.0,,,
S7292XB,402.0,,,
S7292XC,402.0,,,
S73001A,402.0,,,
S73002A,402.0,,,
S73003A,402.0,,,
S73004A,402.0,,,
S73005A,402.0,,,
S73006A,402.0,,,
S73011A,402.0,,,
S73012A,402.0,,,
S73013A,402.0,,,
S73014A,402.0,,,
S73015A,402.0,,,
S73016A,402.0,,,
S73021A,402.0,,,
S73022A,402.0,,,
S73023A,402.0,,,
S73024A,402.0,,,
S73025A,402.0,,,
S73026A,402.0,,,
S73031A,402.0,,,
S73032A,402.0,,,
S73033A,402.0,,,
S73034A,402.0,,,
S73035A,402.0,,,
S73036A,402.0,,,
S73041A,402.0,,,
S73042A,402.0,,,
S73043A,402.0,,,
S73044A,402.0,,,
S73045A,402.0,,,
S73046A,402.0,,,
S78011A,405.0,,,
S78012A,405.0,,,
S78019A,405.0,,,
S78021A,405.0,,,
S78022A,405.0,,,
S78029A,405.0,,,
S78111A,405.0,,,
S78112A,405.0,,,
S78119A,405.0,,,
S78121A,405.0,,,
S78122A,405.0,,,
S78129A,405.0,,,
S78911A,405.0,,,
S78912A,405.0,,,
S78919A,405.0,,,
S78921A,405.0,,,
S78922A,405.0,,,
S78929A,405.0,,,
S79001A,402.0,,,
S79002A,402.0,,,
S79009A,402.0,,,
S79011A,402.0,,,
S79012A,402.0,,,
S79019A,402.0,,,
S79091A,402.0,,,
S79092A,402.0,,,
S79099A,402.0,,,
S79101A,402.0,,,
S79102A,402.0,,,
S79109A,402.0,,,
S79111A,402.0,,,
S79112A,402.0,,,
S79119A,402.0,,,
S79121A,402.0,,,
S79122A,402.0,,,
S79129A,402.0,,,
S79131A,402.0,,,
S79132A,402.0,,,
S79139A,402.0,,,
S79141A,402.0,,,
S79142A,402.0,,,
S79149A,402.0,,,
S79191A,402.0,,,
S79192A,402.0,,,
S79199A,402.0,,,
S88011A,405.0,,,
S88012A,405.0,,,
S88019A,405.0,,,
S88021A,405.0,,,
S88022A,405.0,,,
S88029A,405.0,,,
S88111A,405.0,,,
S88112A,405.0,,,
S88119A,405.0,,,
S88121A,405.0,,,
S88122A,405.0,,,
S88129A,405.0,,,
S88911A,405.0,,,
S88912A,405.0,,,
S88919A,405.0,,,
S88921A,405.0,,,
S88922A,405.0,,,
S88929A,405.0,,,
S98011A,405.0,,,
S98012A,405.0,,,
S98019A,405.0,,,
S98021A,405.0,,,
S98022A,405.0,,,
S98029A,405.0,,,
S98311A,405.0,,,
S98312A,405.0,,,
S98319A,405.0,,,
S98321A,405.0,,,
S98322A,405.0,,,
S98329A,405.0,,,
S98911A,405.0,,,
S98912A,405.0,,,
S98919A,405.0,,,
S98921A,405.0,,,
S98922A,405.0,,,
S98929A,405.0,,,
T1491XA,155.0,,age >= 2,
T1491XA,155.0,,age < 2,
T3111,385.0,,,
T3121,385.0,,,
T3122,385.0,,,
T3131,385.0,,,
T3132,385.0,,,
T3133,385.0,,,
T3141,385.0,,,
T3142,385.0,,,
T3143,385.0,,,
T3144,385.0,,,
T3151,385.0,,,
T3152,385.0,,,
T3153,385.0,,,
T3154,385.0,,,
T3155,385.0,,,
T3161,385.0,,,
T3162,385.0,,,
T3163,385.0,,,
T3164,385.0,,,
T3165,385.0,,,
T3166,385.0,,,
T3171,385.0,,,
T3172,385.0,,,
T3173,385.0,,,
T3174,385.0,,,
T3175,385.0,,,
T3176,385.0,,,
T3177,385.0,,,
T3181,385.0,,,
T3182,385.0,,,
T3183,385.0,,,
T3184,385.0,,,
T3185,385.0,,,
T3186,385.0,,,
T3187,385.0,,,
T3188,385.0,,,
T3191,385.0,,,
T3192,385.0,,,
T3193,385.0,,,
T3194,385.0,,,
T3195,385.0,,,
T3196,385.0,,,
T3197,385.0,,,
T3198,385.0,,,
T3199,385.0,,,
T3211,385.0,,,
T3221,385.0,,,
T3222,385.0,,,
T3231,385.0,,,
T3232,385.0,,,
T3233,385.0,,,
T3241,385.0,,,
T3242,385.0,,,
T3243,385.0,,,
T3244,385.0,,,
T3251,385.0,,,
T3252,385.0,,,
T3253,385.0,,,
T3254,385.0,,,
T3255,385.0,,,
T3261,385.0,,,
T3262,385.0,,,
T3263,385.0,,,
T3264,385.0,,,
T3265,385.0,,,
T3266,385.0,,,
T3271,385.0,,,
T3272,385.0,,,
T3273,385.0,,,
T3274,385.0,,,
T3275,385.0,,,
T3276,385.0,,,
T3277,385.0,,,
T3281,385.0,,,
T3282,385.0,,,
T3283,385.0,,,
T3284,385.0,,,
T3285,385.0,,,
T3286,385.0,,,
T3287,385.0,,,
T3288,385.0,,,
T3291,385.0,,,
T3292,385.0,,,
T3293,385.0,,,
T3294,385.0,,,
T3295,385.0,,,
T3296,385.0,,,
T3297,385.0,,,
T3298,385.0,,,
T3299,385.0,,,
T360X2A,155.0,,age >= 2,
T360X2A,155.0,,age < 2,
T361X2A,155.0,,age >= 2,
T361X2A,155.0,,age < 2,
T362X2A,155.0,,age >= 2,
T362X2A,155.0,,age < 2,
T363X2A,155.0,,age >= 2,
T363X2A,155.0,,age < 2,
T364X2A,155.0,,age >= 2,
T364X2A,155.0,,age < 2,
T365X2A,155.0,,age >= 2,
T365X2A,155.0,,age < 2,
T366X2A,155.0,,age >= 2,
T366X2A,155.0,,age < 2,
T367X2A,155.0,,age >= 2,
T367X2A,155.0,,age < 2,
T368X2A,155.0,,age >= 2,
T368X2A,155.0,,age < 2,
T3692XA,155.0,,age >= 2,
T3692XA,155.0,,age < 2,
T36AX2A,155.0,,age >= 2,
T36AX2A,155.0,,age < 2,
T370X2A,155.0,,age >= 2,
T370X2A,155.0,,age < 2,
T371X2A,155.0,,age >= 2,
T371X2A,155.0,,age < 2,
T372X2A,155.0,,age >= 2,
T372X2A,155.0,,age < 2,
T373X2A,155.0,,age >= 2,
T373X2A,155.0,,age < 2,
T374X2A,155.0,,age >= 2,
T374X2A,155.0,,age < 2,
T375X2A,155.0,,age >= 2,
T375X2A,155.0,,age < 2,
T378X2A,155.0,,age >= 2,
T378X2A,155.0,,age < 2,
T3792XA,155.0,,age >= 2,
T3792XA,155.0,,age < 2,
T380X2A,155.0,,age >= 2,
T380X2A,155.0,,age < 2,
T381X2A,155.0,,age >= 2,
T381X2A,155.0,,age < 2,
T382X2A,155.0,,age >= 2,
T382X2A,155.0,,age < 2,
T383X2A,155.0,,age >= 2,
T383X2A,155.0,,age < 2,
T384X2A,155.0,,age >= 2,
T384X2A,155.0,,age < 2,
T385X2A,155.0,,age >= 2,
T385X2A,155.0,,age < 2,
T386X2A,155.0,,age >= 2,
T386X2A,155.0,,age < 2,
T387X2A,155.0,,age >= 2,
T387X2A,155.0,,age < 2,
T38802A,155.0,,age >= 2,
T38802A,155.0,,age < 2,
T38812A,155.0,,age >= 2,
T38812A,155.0,,age < 2,
T38892A,155.0,,age >= 2,
T38892A,155.0,,age < 2,
T38902A,155.0,,age >= 2,
T38902A,155.0,,age < 2,
T38992A,155.0,,age >= 2,
T38992A,155.0,,age < 2,
T39012A,155.0,,age >= 2,
T39012A,155.0,,age < 2,
T39092A,155.0,,age >= 2,
T39092A,155.0,,age < 2,
T391X2A,155.0,,age >= 2,
T391X2A,155.0,,age < 2,
T392X2A,155.0,,age >= 2,
T392X2A,155.0,,age < 2,
T39312A,155.0,,age >= 2,
T39312A,155.0,,age < 2,
T39392A,155.0,,age >= 2,
T39392A,155.0,,age < 2,
T394X2A,155.0,,age >= 2,
T394X2A,155.0,,age < 2,
T398X2A,155.0,,age >= 2,
T398X2A,155.0,,age < 2,
T3992XA,155.0,,age >= 2,
T3992XA,155.0,,age < 2,
T400X1A,137.0,,,
T400X2A,155.0,,age >= 2,
T400X2A,155.0,,age < 2,
T400X4A,137.0,,,
T401X1A,137.0,,,
T401X2A,155.0,,age >= 2,
T401X2A,155.0,,age < 2,
T401X4A,137.0,,,
T402X1A,137.0,,,
T402X2A,155.0,,age >= 2,
T402X2A,155.0,,age < 2,
T402X4A,137.0,,,
T403X1A,137.0,,,
T403X2A,155.0,,age >= 2,
T403X2A,155.0,,age < 2,
T403X4A,137.0,,,
T40411A,137.0,,,
T40412A,155.0,,age >= 2,
T40412A,155.0,,age < 2,
T40414A,137.0,,,
T40421A,137.0,,,
T40422A,155.0,,age >= 2,
T40422A,155.0,,age < 2,
T40424A,137.0,,,
T40491A,137.0,,,
T40492A,155.0,,age >= 2,
T40492A,155.0,,age < 2,
T40494A,137.0,,,
T405X1A,137.0,,,
T405X2A,155.0,,age >= 2,
T405X2A,155.0,,age < 2,
T405X4A,137.0,,,
T40601A,137.0,,,
T40602A,155.0,,age >= 2,
T40602A,155.0,,age < 2,
T40604A,137.0,,,
T40691A,137.0,,,
T40692A,155.0,,age >= 2,
T40692A,155.0,,age < 2,
T40694A,137.0,,,
T40712A,155.0,,age >= 2,
T40712A,155.0,,age < 2,
T40722A,155.0,,age >= 2,
T40722A,155.0,,age < 2,
T408X1A,137.0,,,
T408X2A,155.0,,age >= 2,
T408X2A,155.0,,age < 2,
T408X4A,137.0,,,
T40901A,137.0,,,
T40902A,155.0,,age >= 2,
T40902A,155.0,,age < 2,
T40904A,137.0,,,
T40991A,137.0,,,
T40992A,155.0,,age >= 2,
T40992A,155.0,,age < 2,
T40994A,137.0,,,
T410X2A,155.0,,age >= 2,
T410X2A,155.0,,age < 2,
T411X2A,155.0,,age >= 2,
T411X2A,155.0,,age < 2,
T41202A,155.0,,age >= 2,
T41202A,155.0,,age < 2,
T41292A,155.0,,age >= 2,
T41292A,155.0,,age < 2,
T413X2A,155.0,,age >= 2,
T413X2A,155.0,,age < 2,
T4142XA,155.0,,age >= 2,
T4142XA,155.0,,age < 2,
T415X2A,155.0,,age >= 2,
T415X2A,155.0,,age < 2,
T420X2A,155.0,,age >= 2,
T420X2A,155.0,,age < 2,
T421X2A,155.0,,age >= 2,
T421X2A,155.0,,age < 2,
T422X2A,155.0,,age >= 2,
T422X2A,155.0,,age < 2,
T423X2A,155.0,,age >= 2,
T423X2A,155.0,,age < 2,
T424X2A,155.0,,age >= 2,
T424X2A,155.0,,age < 2,
T425X2A,155.0,,age >= 2,
T425X2A,155.0,,age < 2,
T426X2A,155.0,,age >= 2,
T426X2A,155.0,,age < 2,
T4272XA,155.0,,age >= 2,
T4272XA,155.0,,age < 2,
T428X2A,155.0,,age >= 2,
T428X2A,155.0,,age < 2,
T43012A,155.0,,age >= 2,
T43012A,155.0,,age < 2,
T43022A,155.0,,age >= 2,
T43022A,155.0,,age < 2,
T431X2A,155.0,,age >= 2,
T431X2A,155.0,,age < 2,
T43202A,155.0,,age >= 2,
T43202A,155.0,,age < 2,
T43212A,155.0,,age >= 2,
T43212A,155.0,,age < 2,
T43222A,155.0,,age >= 2,
T43222A,155.0,,age < 2,
T43292A,155.0,,age >= 2,
T43292A,155.0,,age < 2,
T433X2A,155.0,,age >= 2,
T433X2A,155.0,,age < 2,
T434X2A,155.0,,age >= 2,
